cat,label,review
书籍,1,《生如夏花》。欣妍。Life is like a summer flower.何非雾。坚强隐忍却单纯无畏的女子。难道你一直住在我心里么。否则，又怎么会令我这样心痛。你说。我爱你，这是我的劫难。非雾。这就是你的宿命么。你常说，命中注定的事，强求不得。你的生命中太多天注定。你本不是认命的人。却终究为那段孽缘低头。最终选择跟他走。那是你一生都逃不掉的眷恋。这个世界纷纭复杂。我一直为你庆幸。哪怕在人生的尽头，属于这个尘世的肮脏污秽也没能够蒙住你那双清透澄澈的眼眸。你的心里一直放着完好神圣的爱。你虔诚地相信爱。所以甘愿坠入他垒砌的悬崖，直到粉身碎骨。你逃不掉这场劫难。因为爱他。我一直想。究竟是怎样坚忍独立的心，才能不卑不亢地甘愿承受这个世界太过沉重的灰尘。那么肮脏龌龊的社会。哪怕是他。到最后也只是把你当作众多女人中的一个。可是这就是你倾其一生付出的爱，给他，你唯一爱过的男人。你的劫难。看到最后我笑了。因为你离开的时候是安详的。你绚丽的生命很长，很安详。你终究是独自走完了这条坎坷中有平坦的路。抱着一生的怀念和眷恋。即使他早就离开这个世间。并没有给与你足够的依靠。但你原本就只是独立的个体。单薄而倔强。遇见你的他们都这么说。你是下到凡间的精灵。你是海的女儿。你是误入人间的天使。你的世界是那么干净纯洁。他们中的任何，都无法进入。那只属于你一个人。里面安稳地住着你的灵魂。永远都不能够被玷污的灵魂。其实我多么羡慕你。非雾。路上的荆棘那么多。而你都能独自走过。带着隐藏的伤痕继续飞翔。飞向你的天堂。我和你一样，这样异常热爱写作。热爱文字。我迫切地希望你能够给我力量。给我勇敢追求梦想的力量。告诉我怎样才可以无所畏惧？想要抛弃骨子里原本的软弱。想要变成勇敢的女子。想要学会独自面对。即使受伤，也毫无怨言。生如夏花。何其短暂。却又美丽得让人欲罢不能。教我如何逃离这一个又一个命中注定的劫？这么漫长的路上。谁遇见谁，不都是一场缘。那场镜花水月的邂逅之后，是谁让思念就此纠结一生？
书籍,0,"第一次买这种所谓的畅销书,本来想受教育一下,可能哲学类的书看多了,感觉作者写的很没大脑,平淡如水...一本好书,要么能在书中受到启发,让人学会思考,要么就纯粹的务实,这本书读起来就是小女生写的东西,既不长学问,也不务实,纯粹的纸上谈兵,比较肤浅.不值得阅读..换句话说这样的书都上不了我的书架.看这样的书就是浪费时间."
洗发水,0,一点姜味都没有，脱发还是要去看医生的，又被骗*
水果,1,还可以，加快递费平均3块一个，不大不小，早上下单，三点收到快递哥给力
洗发水,1,宝贝简直太好了，量也很多，送了那么多瓶小样，味道很好闻，一直相信京东??价格也很实惠，会一直支持京东的，喜欢的不要犹豫，可以放心下单哦。
热水器,1,感觉还可以吧，对得起这个价！
酒店,0,以下说假话的不是人，我们入住延安饭店的家庭房，我父亲当天走累了打电话问他们康乐中心是否有足浴服务，对方表示可以上门，父亲同意了，然后我就和先生下去超市买东西了。上来的是一个女的，带着一瓶精油，我父亲表示不需要了，对方说都上来了必须要服务，我父亲觉得不好意思就同意了，在按摩开始的一分钟内，那个女的暗示可以提供其他服务，我父亲问什么服务，她说全身脱光推油，加一千二就可以，我父亲当即就说不需要，她说八百，后来降到五百，我父亲觉得自己遇到“特殊行业”的女的，就让她离开了，钱还是付了，那个女的不肯走，说服务时间一共是45分钟，我爸说叫她不用担心不会投诉，我刚好回来，那个**还在那里装，然后我们就把大堂副理叫过来处理。我们都知道延安饭店是军队饭店，但是既然对外经营，也应该有一定的服务态度，没想到可笑的事情还在后面，那个负责传话的大堂副理，说那个女的说是我父亲打电话问他们有没有特殊服务，还说我父亲说明天单独开房叫她过来，真的是无稽之谈，第二天我们全家都要去杭州，怎么可能这样跟她说？！那个姓宋的大堂副理根本跟他们是一伙的还挑拨离间说我父亲调戏那个女的，我拜托他，那个女的长得那个样子出来做jinv，看了反胃，还调戏她？！我就说你们提供色情服务，他说他们经营几十年没有发生过这种事，但
衣服,0,买这条裤子亏大了；下次有人买要注意看哦；这个商家服务态度相当差；希望看到我的评论的人不要再上当受骗了。
书籍,1,“爱”是人类恒古的主题。有时却也是复杂、难以理解的问题。看了这本书，让我看到了爱的确是无处不在。然而很多时候，却掺杂了无奈。‘他/她’不是不爱你，只是不知道怎么让你知道‘ta’在爱着你。假如你是希望自己开心，不建议你看这本书。假如你是希望自己能在一点点揪心过后变得坚强，强烈推荐这本书。刘老师的书，刘老师的哲理都让我欣赏。当然不一定全都能适用，但读一读，不会是浪费时间。
水果,0,挑不出一个完好的，也不晓得是京东物流问题还是苹果自个儿的问题
水果,0,第二次购买，这次买了三份，每盒两个，超厚超大的包装，每盒里总有一个小的可怜的迷你小火龙果，攥在手心里几乎看不到，多年的京东老客户，最失望的一次购物，哎。什么也不说了
平板,1,不错挺好的，和描述的一样
酒店,1,酒店单人房间很大，属于一室一厅。虽然装修较旧，但各方面还算不错。早餐也很好，西式的氛围。只是前台的服务稍差。办理入住时就看他一个人在那里白胡了。一点也不专业。
酒店,0,我们在天津玩三天，就这家酒店最差。首先管理混乱，到达酒店各种原因解释没有你想订的房间，入住房间通风极差，控制开关老化失灵，晚上睡觉想关灯只能拧灯泡，前台服务态度糟糕透了，一家严重影响天津形象的酒店。
平板,0,物流慢，态度差，差评，非常非常差
水果,0,差差差差差差差差差差差差差差差差差差
酒店,1,非常好的地理位置，住的是豪华海景房，打开窗户就可以看见栈桥和海景。记得很早以前也住过，现在重新装修了。总的来说比较满意，以后还会住
衣服,0,衣服不行，不好看
衣服,0,掉色太厉害了！穿完腿上都是颜料！
酒店,0,房间没有Wifi 没有充电的地方 只有去厕所充 电视只有一两个台能看 还是花的！房间中间没大灯 偏暗！整体偏旧 总之不满意！
平板,0,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦机
酒店,0,"上次是半夜到上海请携程帮忙订的这家店,对携程的服务是满意的,但是对这家店实在不敢恭维,窗户不能完全锁闭,空调效果也不好,房间潮湿又没有手机信号.不过携程的预定员事先告诉我这个房间是协调出来的,不是太好,算是自作自受吧,谁让自己选了呢.希望下次住过去的时候别再是这样补充点评 2008年1月28日 ： 还有,怎么听怎么觉得前台的用语不规范,刷我预授权非要硬硬的和我来句----先冻结你四百."
热水器,1,质量不错~~~
酒店,0,早餐太差，没有窗
水果,1,包装好。送货快。一直选择京东的原因。京东加油。
衣服,0,不杂的，收到就有一小洞，现越来越大，什么东西
手机,0,只可惜是Linux的系统！扩展功能不够好
洗发水,1,看着不错，期待用用产品看效果怎么样。京东物流棒棒滴。
洗发水,0,第2次购买了，这次使用后，头皮屑反而越多，感觉买到假货一样。不知为何？
水果,1,很好，一直在京东自营店买水果！
洗发水,1,箱子一打开一股沁人的香味扑面而来，以前买过一瓶味道一样一样的，真的很实惠！物流很快，好评！
洗发水,0,送货三天才送来，我也是醉了
平板,0,算了吧，京东送货员不让验货，等我拿回家拆开机子的塑料膜后才发现有地方掉漆，而且看电视还卡顿，让我一致怀疑是别人退回去的机子，找客服，说让我发照片给他，那幺小的几个掉漆点，让我用什么能拍出来？显微镜？还爱搭不理的，收了钱后就这态度？贴膜里面有几个硬物卡的凹凸点，怎么贴都有气泡。总之京东这次购物，差！！
水果,1,不错的苹果，价廉物美。个大味道好
酒店,1,非常好的宾馆，我住的是19楼290元的房间。可以鸟瞰整个西宁市和远处的群山，美丽极了。酒店很干净，服务也很好，设施齐备，餐厅营业时间很长，取款机就有两台，可以代买火车票机票，商务中心也态度很友好，酒店很大，地理位置很好，处于西宁的中心，步行到中心广场很近（相当于上海的人民广场） ，酒店边上就有拼车到塔尔寺的集散点(夏利车 8元／人)，很方便。酒店与国家领导人下榻的国宾馆相邻，闹中取静，很安静，很安全（经常看到警察在把守） 。总的来说比较符合我的要求，性价比很高的酒店。下次来西宁还住这里，呵呵。
蒙牛,0,从不喝蒙牛伊利的飘过 谢谢回复。但报道称工商局查处，未提你们举报。以前长期喝蒙牛，小孩喝特伦苏，但你们一次次，太令人失望了。@蒙牛微客服：您好，此次篡改日期事件，为我公司主动向公安部门报案，查处内部个别人员违法行为。中粮入主新蒙牛后，在此类问题上绝不姑息，会把食品安全管理
衣服,0,京东最不愉快的购物了，才买回来，就洗了，严重掉色，洗了好多次都还在掉，虽然便宜，倒不至于这样掉色吧，洗个裤子手都能染黑，没法，差评。
平板,1,华为平板还不错，虽然现在看来内存小了点，但可以，现在感觉不错。这个平板支持OTG功能，可以通过OTG线连接U盘，这样对数据的交换和有益。
计算机,1,性价比是非常高的！附赠的原装包也很好，我是自提的，以前去过一次（上海张扬路那个点），跟上次相比有改进的地方是：提供了供顾客DIY的座椅，有无线网络接入服务，不错
